file,bucket,rule,retail_source_tre
texture/poi_rancor_sand_light.dds,PARK,terrain-texture,data_texture_05.tre
texture/poi_rancor_sand_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/poi_rock_sandstone_a4_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/poi_rock_sandstone_grey.dds,PARK,terrain-texture,data_texture_05.tre
texture/poi_tatt_cave_rock.dds,PARK,terrain-texture,data_texture_05.tre
texture/poi_tatt_cave_rock_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/poi_tatt_cave_rock_floor.dds,PARK,terrain-texture,data_texture_05.tre
texture/pt_bolt_flash_cannon_flash.dds,KEEP,space-combat-fx,data_sku1_06.tre
texture/pt_bolt_red.dds,KEEP,space-combat-fx,data_texture_05.tre
texture/pt_bolt_space_blue.dds,KEEP,space-combat-fx,data_sku1_03.tre
texture/pt_bolt_space_white_wiggle.dds,KEEP,space-combat-fx,data_sku1_06.tre
texture/pt_explosion_finger.dds,KEEP,space-combat-fx,data_sku1_03.tre
texture/pt_plasma_fireburst_orange.dds,KEEP,space-combat-fx,patch_sku1_15_00.tre
texture/pt_ship_blaster_muzzle_flash.dds,KEEP,space-named,data_sku1_03.tre
texture/pt_space_explosion_single_frame.dds,KEEP,space-named,data_sku1_03.tre
texture/pt_space_explosion_single_frame_2.dds,KEEP,space-named,data_sku1_07.tre
texture/ptch_grass.dds,PARK,terrain-texture,data_texture_05.tre
texture/ptch_grass_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/ptch_grass_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/ptch_grass_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/r2head.dds,PARK,character-texture,data_texture_05.tre
texture/robe_s05.dds,PARK,character-texture,data_texture_05.tre
texture/robe_s05_hood.dds,PARK,character-texture,data_texture_05.tre
texture/robe_s05_hood_sm.dds,PARK,character-texture,data_texture_05.tre
texture/robe_s05_sm.dds,PARK,character-texture,data_texture_05.tre
texture/rock_cliff_anza.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliff_anza_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliff_anza_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliff_anza_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliff_anza_n_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliff_anza_n_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliffcracked.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliffcracked_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliffcracked_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_cliffcracked_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_blue.dds,PARK,terrain-texture,patch_07.tre
texture/rock_dath_blue_a1.dds,PARK,terrain-texture,patch_07.tre
texture/rock_dath_blue_a2.dds,PARK,terrain-texture,patch_07.tre
texture/rock_dath_blue_a3.dds,PARK,terrain-texture,patch_07.tre
texture/rock_dath_desertboulder.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertboulder_cap.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertboulder_cap_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertboulder_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertcanyon.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertcanyon_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertcanyon_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertcanyon_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertdirty.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertdirty_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertdirty_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertdirty_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertmesa.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertmesa_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_dath_desertmesa_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_desert_rough.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_desert_rough_lod.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_desert_rough_sml.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endorriverbed.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endorriverbed_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endorriverbed_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endorriverbed_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountains_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountainsflat.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountainsflat_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountainsflat_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_endr_selmamountainsflat_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_fine.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_fine_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_fine_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_fine_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_fine_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_fine_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_large.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_large_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_large_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_large_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_large_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_large_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_small.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_small_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_small_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_small_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_small_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_gravel_small_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_lakeshore_gravel.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_lakeshore_gravel_wet.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_cliff_mud.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_cliffbrown.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_cliffgrey.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_darkgrey_bumpy.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_darkgrey_flat.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_darkgrey_patchy.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_whitelimestone.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_whitelimestone_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtns_whitelimestone_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgranite_dk.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgranite_dk_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgranite_dk_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgrey.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgrey_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgrey_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnsgrey_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnssed.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnssed_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnssed_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_mtnssed_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_sandstone_a4.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tato_floor_tile_dk.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tato_road.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tato_road_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_arch.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_arch_base.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_arch_base_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_arch_base_nodetail.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_arch_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_arch_nodetail.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_bensmesa_boulder.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_bensmesa_boulder_cap.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_bensmesa_boulder_cap_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_bensmesa_boulder_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_boulder.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_boulder_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_jundland_boulder.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_jundland_boulder_cap.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_jundland_boulder_cap_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_jundland_boulder_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_mushroom_detail.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_mushroom_spire.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_mushroom_spire_nodetail.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_s01.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_s01_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_s02.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_s02_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_s03.dds,PARK,terrain-texture,data_texture_05.tre
texture/rock_tatt_spire_s03_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_packed_gold.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_packed_gold_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_packed_gold_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_packed_gold_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_packed_gold_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_packed_gold_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_thickandwavy_gold.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_thickandwavy_gold_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_thickandwavy_gold_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_thickandwavy_gold_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_thickandwavy_gold_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_thickandwavy_gold_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_waterline_gold.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_waterline_gold_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_waterline_gold_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_beach_waterline_gold_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_warm.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_warm_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_bumpy_warm_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_cantina_interior.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_a1_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_a2_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_a3_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_clumpy_n.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_cracked.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_dath_desertash.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_dath_desertash_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_dath_desertash_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_dath_desertash_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_wndblwn_a1.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_wndblwn_a2.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_wndblwn_a3.dds,PARK,terrain-texture,data_texture_05.tre
texture/sand_wndblwn_white.dds,PARK,terrain-texture,data_texture_05.tre
texture/slave1_main_s03_color2.dds,KEEP,ship-asset,data_sku1_04.tre
texture/slave1_rear_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/slave1_wing2_spec_sm.dds,KEEP,ship-asset,data_sku1_04.tre
texture/snow_mtnspeak.dds,PARK,terrain-texture,data_texture_06.tre
texture/snow_mtnspeak_a1.dds,PARK,terrain-texture,data_texture_06.tre
texture/snow_mtnspeak_a2.dds,PARK,terrain-texture,data_texture_06.tre
texture/snow_mtnspeak_white.dds,PARK,terrain-texture,data_texture_06.tre
texture/spaceport_luma_departlight.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_luma_hall_light.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_luma_lightstrip1.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_luma_lightstrip2.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_luma_lightstrip3.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_base.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_base_light.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_base_light_trim.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_panel1.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_panel2.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_panel3.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_panel4.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_panel5.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_panel6.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_metl_trim.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spaceport_starchart1.dds,PARK,spaceport-interior,data_texture_06.tre
texture/spacestation_turret_s01_sm.dds,KEEP,space-named,data_sku1_04.tre
texture/ss3000_bar.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_blank.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_blue_carpet.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_hallceiling.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_halldoor2.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_halldoor3.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_hallwall2.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_intmetal03.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_observwall.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_smwall.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_smwalldoor2.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ss3000_woodgrain.dds,KEEP,ship-asset,data_sku1_04.tre
texture/star_destroyer_trim.dds,KEEP,ship-asset,patch_05.tre
texture/stco_tato_dtlbase.dds,PARK,terrain-texture,data_texture_06.tre
texture/stco_tato_dtlbase_a1.dds,PARK,terrain-texture,data_texture_06.tre
texture/stco_tato_farmdome_detla.dds,PARK,terrain-texture,data_texture_06.tre
texture/stco_tato_farmdome_detlb.dds,PARK,terrain-texture,data_texture_06.tre
texture/striker_main.dds,KEEP,ship-asset,data_texture_06.tre
texture/tat_sandlight.dds,PARK,terrain-texture,data_texture_06.tre
texture/tat_sandlight_a1.dds,PARK,terrain-texture,data_texture_06.tre
texture/tat_sandlight_a1_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tat_sandlight_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_door1.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_door1_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_door2.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_door2_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_sand_bumpy.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_sand_bumpy2.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_sand_bumpy_a1.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_sand_bumpy_a1_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_sand_bumpy_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_tusken_rock.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_tusken_rock_cave_entrance.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_tusken_rock_cave_entrance_n.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_tusken_rock_ceiling.dds,PARK,terrain-texture,data_texture_06.tre
texture/tatt_tusken_rock_floor.dds,PARK,terrain-texture,data_texture_06.tre
texture/tie_bomber_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_bomber_a_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_bomber_b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_bomber_b_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_bomber_med_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_cockpit_controls.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_cockpit_controls_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_cockpit_main.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_cockpit_main_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_cockpit_main_emis.dds,KEEP,ship-asset,data_sku1_04.tre
texture/tie_interceptor_accessory_s01_repguard.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/tie_interceptor_accessory_s01_repguard_med.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/tie_interceptor_accessory_s01_repguard_sm.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/tie_interceptor_cn.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/tie_interceptor_cn_med.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/tie_main_modified_sm.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/transport_beacon_lights.dds,KEEP,ship-asset,data_sku1_04.tre
texture/twk_f_face.dds,PARK,character-texture,data_texture_07.tre
texture/vt49.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_detail.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_door.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_floor.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetal01.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetal02.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetalceil.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetaltrim.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetaltrim2.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetaltrim3.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_intmetaltrim4.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_pipes.dds,KEEP,ship-asset,data_sku1_04.tre
texture/vt49_sm.dds,KEEP,ship-asset,data_sku1_04.tre
texture/wke_eye.dds,PARK,character-texture,data_texture_07.tre
texture/wke_m_eye.dds,PARK,character-texture,data_texture_07.tre
texture/wke_mouth.dds,PARK,character-texture,data_texture_07.tre
texture/xwing_booster_s02.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_booster_s03.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_cockpit_main.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_cockpit_main_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_cockpit_seat.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_cockpit_seat_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_cockpit_seat_emis.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main.dds,KEEP,ship-asset,patch_sku1_12_00.tre
texture/xwing_main_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_med.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s01.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s01_sm.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s01a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s01b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s02.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s02a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s02b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s03a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s03b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s04a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s04b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s05a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s05b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s06a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s06b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_s07a.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/xwing_main_s08a.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/xwing_main_sm.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_spec_128.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_spec_256.dds,KEEP,ship-asset,data_sku1_04.tre
texture/xwing_main_spec_64.dds,KEEP,ship-asset,data_sku1_04.tre
texture/y8_int_door_a.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/y8_int_greeble_a.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/y8_int_greeble_b.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/y8_int_paneling_a.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/ykl_int_ceiling_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_door_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_engine_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_floor_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_floor_b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_greeble_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_greeble_b.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ykl_int_paneling_a.dds,KEEP,ship-asset,data_sku1_04.tre
texture/yt1300_a_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/yt1300_b_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/yt1300_dish_s01_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_body_cn.dds,KEEP,ship-asset,patch_sku1_15_00.tre
texture/ywing_body_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_cockpit_dash.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_cockpit_main_emis.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_engine_s02_med_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_engine_s02_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_main_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_med_cn.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_med_spec.dds,KEEP,ship-asset,data_sku1_04.tre
texture/ywing_turret_s01.dds,KEEP,ship-asset,data_sku1_04.tre
texture/z95_engine_sm_spec.dds,KEEP,ship-asset,data_sku1_05.tre
texture/z95_missilepod_s01_spec_sm.dds,KEEP,ship-asset,data_sku1_05.tre
texture/z95_strake1_spec_sm.dds,KEEP,ship-asset,patch_sku1_15_00.tre
